frame,t,x,y,dx,dy,area
1108,9.233333333333333,1920.7877551020408,990.7877551020408,0.7877551020408191,-89.21224489795918,245
1112,9.266666666666667,1920.959349593496,993.918699186992,0.9593495934959719,-86.08130081300806,246
1116,9.3,1920.991769547325,996.9711934156378,0.9917695473250205,-83.0288065843622,243
1120,9.333333333333334,1921.5945945945946,1000.7297297297298,1.5945945945945823,-79.2702702702702,259
1124,9.366666666666667,1920.9669421487604,1003.8760330578513,0.9669421487603813,-76.12396694214874,242
1128,9.4,1921.0,1007.1694214876034,1.0,-72.83057851239664,242
1132,9.433333333333334,1921.0041152263375,1010.9506172839506,1.0041152263374897,-69.04938271604942,243
1136,9.466666666666667,1921.0244897959183,1014.0285714285715,1.0244897959182708,-65.97142857142853,245
1140,9.5,1921.0487804878048,1017.9065040650407,1.0487804878048337,-62.093495934959265,246
1144,9.533333333333333,1921.1125,1021.2291666666667,1.1124999999999545,-58.77083333333326,240
1148,9.566666666666666,1921.0041152263375,1024.991769547325,1.0041152263374897,-55.00823045267498,243
1152,9.6,1921.1728395061727,1028.732510288066,1.1728395061727497,-51.267489711934104,243
1156,9.633333333333333,1921.0857142857144,1031.9877551020409,1.0857142857144026,-48.012244897959135,245
1160,9.666666666666666,1921.0699588477366,1035.9176954732511,1.0699588477366433,-44.082304526748885,243
1164,9.7,1921.111570247934,1039.8347107438017,1.1115702479339689,-40.16528925619832,242
1168,9.733333333333333,1921.112970711297,1043.2594142259413,1.1129707112970664,-36.74058577405867,239
1172,9.766666666666667,1921.0826446280992,1047.2272727272727,1.0826446280991604,-32.77272727272725,242
1176,9.8,1920.9532710280373,1049.8878504672898,0.9532710280373067,-30.11214953271019,214
1180,9.833333333333334,1921.0280898876404,1052.6966292134832,1.0280898876403626,-27.30337078651678,178
1184,9.866666666666667,1921.1954022988507,1053.0689655172414,1.195402298850695,-26.931034482758605,87
1188,9.9,1921.0,1054.8125,1.0,-25.1875,48
1192,9.933333333333334,1921.0,1055.5,1.0,-24.5,18
1196,9.966666666666667,1920.0,1080.0,0.0,0.0,0
1200,10.0,1920.0,1080.0,0.0,0.0,0
1204,10.033333333333333,1920.0,1080.0,0.0,0.0,0
1208,10.066666666666666,1920.0,1080.0,0.0,0.0,0
1212,10.1,1920.0,1080.0,0.0,0.0,0
1216,10.133333333333333,1920.0,1080.0,0.0,0.0,0
1220,10.166666666666666,1920.0,1080.0,0.0,0.0,0
1224,10.2,1920.0,1080.0,0.0,0.0,0
1228,10.233333333333333,1920.0,1080.0,0.0,0.0,0
1232,10.266666666666667,1920.0,1056.5,0.0,-23.5,12
1236,10.3,1920.0,1054.5,0.0,-25.5,24
